client_id,client_name,region,contract_type,consumption_kwh,billing_date,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage,estacion,consumption_outlier,co2_emissions_outlier,cost_per_kwh_outlier,total_cost_outlier,renewable_energy_percentage_outlier,meses
8749,gordon-harrison,sur,residencial,4128.0,2024-01-22,1871.94,0.22,908.16,34.0,Invierno,False,False,False,False,False,1
8750,ballard and sons,este,residencial,603.0,2024-05-05,1434.4,0.14,84.42,7.0,Primavera,False,False,False,False,False,5
8751,orr llc,este,residencial,9634.0,2024-03-14,1403.2,0.13,1252.42,55.0,Primavera,False,False,False,False,False,3
8752,"williams, perez and santana",centro,comercial,7515.0,2024-08-21,1967.51,0.17,1277.5500000000002,23.0,Verano,False,False,False,False,False,8
8753,"hughes, vargas and cisneros",este,residencial,5575.0,2024-10-09,1830.02,0.22,1226.5,78.0,Otoño,False,False,False,False,False,10
8754,watts-harris,norte,comercial,3428.0,2024-03-12,1320.29,0.15,514.1999999999999,47.0,Primavera,False,False,False,False,False,3
8755,"gay, garcia and hill",oeste,residencial,121.0,2024-02-09,1135.74,0.2,24.200000000000003,80.0,Invierno,False,False,False,False,False,2
8756,butler llc,este,residencial,5797.0,2024-02-28,70.81,0.2,1159.4,12.0,Invierno,False,False,False,False,False,2
8757,"robinson, anderson and bennett",sur,residencial,8706.0,2024-08-21,1806.67,0.18,1567.08,32.0,Verano,False,False,False,False,False,8
8758,"brown, gates and thomas",norte,comercial,9513.0,2024-04-16,1390.42,0.24,2283.12,67.0,Primavera,False,False,False,False,False,4
8759,miller group,centro,residencial,4154.0,2024-01-04,1265.67,0.2,830.8000000000001,40.0,Invierno,False,False,False,False,False,1
8760,"nichols, farrell and miller",norte,residencial,9528.0,2024-05-31,1989.26,0.18,1715.04,0.0,Primavera,False,False,False,False,False,5
8761,"pope, medina and ross",centro,residencial,7399.0,2024-02-01,591.23,0.24,1775.76,19.0,Invierno,False,False,False,False,False,2
8762,howard plc,este,comercial,3524.0,2024-03-21,1794.29,0.12,422.88,5.0,Primavera,False,False,False,False,False,3
8763,williams group,oeste,residencial,9980.0,2024-03-25,393.41,0.14,1397.2,54.0,Primavera,False,False,False,False,False,3
8764,mcguire inc,norte,residencial,692.0,2024-05-05,1738.78,0.2,138.4,38.0,Primavera,False,False,False,False,False,5
8765,brown-scott,centro,comercial,972.0,2024-06-21,690.09,0.17,165.24,60.0,Verano,False,False,False,False,False,6
8766,harrison-glover,sur,comercial,2411.0,2024-08-30,266.85,0.22,530.42,82.0,Verano,False,False,False,False,False,8
8767,blanchard inc,centro,comercial,6433.0,2024-10-10,51.81,0.2,1286.6,79.0,Otoño,False,False,False,False,False,10
8768,"williams, white and tucker",norte,comercial,3985.0,2024-03-28,383.03,0.21,836.85,78.0,Primavera,False,False,False,False,False,3
8769,"clements, mercado and rivera",oeste,comercial,2055.0,2024-11-07,488.77,0.18,369.9,60.0,Otoño,False,False,False,False,False,11
8770,doyle and sons,este,residencial,5474.0,2024-10-18,1274.77,0.16,875.84,48.0,Otoño,False,False,False,False,False,10
8771,harris-russell,norte,residencial,2499.0,2024-06-20,320.81,0.17,424.83,45.0,Verano,False,False,False,False,False,6
8772,"white, aguilar and sharp",norte,comercial,6892.0,2024-03-04,56.6,0.11,758.12,2.0,Primavera,False,False,False,False,False,3
8773,"barrett, cummings and williams",este,comercial,9189.0,2024-06-23,290.42,0.16,1470.24,15.0,Verano,False,False,False,False,False,6
8774,may-riggs,oeste,residencial,806.0,2024-02-09,1868.76,0.21,169.26,63.0,Invierno,False,False,False,False,False,2
8775,taylor-hamilton,centro,comercial,1947.0,2024-05-27,678.94,0.17,330.99,78.0,Primavera,False,False,False,False,False,5
8776,hodge-wright,norte,comercial,1325.0,2024-08-01,354.78,0.16,212.0,2.0,Verano,False,False,False,False,False,8
8777,ross-robinson,este,residencial,6803.0,2024-09-28,657.4,0.13,884.39,93.0,Otoño,False,False,False,False,False,9
8778,"clark, chen and warren",oeste,residencial,3173.0,2024-07-26,1735.26,0.16,507.68,39.0,Verano,False,False,False,False,False,7
8779,"lopez, perez and moyer",este,residencial,1892.0,2024-10-26,600.8,0.22,416.24,97.0,Otoño,False,False,False,False,False,10
8780,"brown, berger and ward",norte,comercial,7107.0,2024-06-16,1786.43,0.1,710.7,36.0,Verano,False,False,False,False,False,6
8781,"andrews, perez and sosa",centro,comercial,1650.0,2024-07-04,1464.61,0.21,346.5,95.0,Verano,False,False,False,False,False,7
8782,"jones, stone and patterson",sur,residencial,9400.0,2024-04-12,827.97,0.14,1316.0000000000002,90.0,Primavera,False,False,False,False,False,4
8783,"olson, kim and perez",este,residencial,581.0,2024-02-06,237.67,0.23,133.63,35.0,Invierno,False,False,False,False,False,2
8784,"wilson, lyons and salazar",sur,comercial,7484.0,2024-01-07,1646.7,0.18,1347.12,72.0,Invierno,False,False,False,False,False,1
8785,anderson ltd,sur,comercial,1544.0,2024-07-27,600.09,0.13,200.72,47.0,Verano,False,False,False,False,False,7
8786,"rivera, williams and luna",este,residencial,5413.0,2024-01-19,1544.37,0.11,595.43,72.0,Invierno,False,False,False,False,False,1
8787,juarez llc,oeste,residencial,3308.0,2024-01-17,1280.24,0.15,496.2,46.0,Invierno,False,False,False,False,False,1
8788,schultz llc,sur,residencial,6509.0,2024-04-06,1483.94,0.13,846.1700000000001,62.0,Primavera,False,False,False,False,False,4
8789,hill plc,centro,comercial,2659.0,2024-10-22,178.31,0.12,319.08,24.0,Otoño,False,False,False,False,False,10
8790,"wheeler, carlson and wilson",este,comercial,4918.0,2024-09-13,776.37,0.24,1180.32,31.0,Otoño,False,False,False,False,False,9
8791,ford plc,centro,residencial,117.0,2024-02-14,819.14,0.12,14.04,37.0,Invierno,False,False,False,False,False,2
8792,"walsh, mckee and hunter",oeste,residencial,3246.0,2024-08-19,196.24,0.13,421.98,37.0,Verano,False,False,False,False,False,8
8793,vaughn-aguirre,norte,residencial,3951.0,2024-06-18,1824.86,0.12,474.12,3.0,Verano,False,False,False,False,False,6
8794,bryant-cummings,norte,comercial,9624.0,2024-01-30,1165.46,0.15,1443.6,72.0,Invierno,False,False,False,False,False,1
8795,"wilson, boyd and rodriguez",sur,residencial,7380.0,2024-09-28,639.19,0.2,1476.0,60.0,Otoño,False,False,False,False,False,9
8796,thompson-sherman,este,residencial,7396.0,2024-01-23,367.31,0.23,1701.0800000000002,51.0,Invierno,False,False,False,False,False,1
8797,"douglas, oliver and johnson",norte,residencial,5800.0,2024-09-15,962.16,0.16,928.0,51.0,Otoño,False,False,False,False,False,9
8798,"rose, harris and mitchell",norte,comercial,5551.0,2024-04-14,395.46,0.18,999.18,23.0,Primavera,False,False,False,False,False,4
8799,johnson-campbell,norte,comercial,6970.0,2024-10-14,463.94,0.17,1184.9,47.0,Otoño,False,False,False,False,False,10
8800,"williams, mills and hart",centro,residencial,5197.0,2024-11-05,997.47,0.17,883.49,7.0,Otoño,False,False,False,False,False,11
8801,johnson group,sur,residencial,7532.0,2024-06-26,1188.54,0.21,1581.72,58.0,Verano,False,False,False,False,False,6
8802,"conley, andrews and jackson",norte,residencial,6977.0,2024-01-09,173.26,0.13,907.01,88.0,Invierno,False,False,False,False,False,1
8803,davis-hamilton,centro,residencial,5868.0,2024-04-10,82.92,0.23,1349.64,52.0,Primavera,False,False,False,False,False,4
8804,orr-smith,sur,comercial,5197.0,2024-01-04,1594.38,0.12,623.64,0.0,Invierno,False,False,False,False,False,1
8805,"arnold, garrison and martinez",sur,residencial,3979.0,2024-03-23,1026.73,0.13,517.27,82.0,Primavera,False,False,False,False,False,3
8806,"howell, madden and sanchez",este,comercial,9988.0,2024-10-09,1394.9,0.11,1098.68,21.0,Otoño,False,False,False,False,False,10
8807,"blackburn, franklin and murphy",oeste,comercial,3141.0,2024-05-04,417.39,0.22,691.02,58.0,Primavera,False,False,False,False,False,5
8808,richardson-nelson,centro,comercial,6334.0,2024-04-20,1613.17,0.15,950.1,59.0,Primavera,False,False,False,False,False,4
8809,johnson group,sur,residencial,4062.0,2024-10-06,1575.5,0.14,568.6800000000001,85.0,Otoño,False,False,False,False,False,10
8810,williams and sons,norte,comercial,1752.0,2024-07-10,1862.53,0.23,402.96,66.0,Verano,False,False,False,False,False,7
8811,dunn-williams,norte,residencial,1662.0,2024-09-08,1820.04,0.2,332.40000000000003,46.0,Otoño,False,False,False,False,False,9
8812,"garcia, brown and vasquez",centro,residencial,3747.0,2024-01-22,273.38,0.19,711.9300000000001,93.0,Invierno,False,False,False,False,False,1
8813,"davis, rivers and reyes",norte,comercial,7490.0,2024-06-04,1053.25,0.24,1797.6,17.0,Verano,False,False,False,False,False,6
8814,grant inc,sur,comercial,9525.0,2024-08-15,1320.67,0.16,1524.0,41.0,Verano,False,False,False,False,False,8
8815,"shepherd, harris and hoffman",norte,residencial,2813.0,2024-07-03,170.07,0.15,421.95,31.0,Verano,False,False,False,False,False,7
8816,"wilson, castillo and robinson",sur,comercial,4338.0,2024-11-07,1260.11,0.1,433.8,66.0,Otoño,False,False,False,False,False,11
8817,morrison inc,sur,residencial,4413.0,2024-02-02,716.2,0.24,1059.12,78.0,Invierno,False,False,False,False,False,2
8818,parsons group,este,comercial,3565.0,2024-01-24,706.58,0.18,641.6999999999999,38.0,Invierno,False,False,False,False,False,1
8819,"valentine, thomas and thompson",centro,residencial,5131.0,2024-09-04,494.87,0.23,1180.13,91.0,Otoño,False,False,False,False,False,9
8820,"brown, perkins and jacobs",centro,comercial,8115.0,2024-09-29,1410.19,0.19,1541.85,58.0,Otoño,False,False,False,False,False,9
8821,"gates, holloway and cruz",centro,residencial,5499.0,2024-03-31,687.11,0.23,1264.77,61.0,Primavera,False,False,False,False,False,3
8822,gonzalez inc,sur,comercial,8108.0,2024-10-17,1463.71,0.23,1864.84,10.0,Otoño,False,False,False,False,False,10
8823,bailey-duffy,norte,residencial,3822.0,2024-04-05,1131.23,0.15,573.3,1.0,Primavera,False,False,False,False,False,4
8824,gallegos and sons,este,comercial,6496.0,2024-06-17,318.81,0.16,1039.36,16.0,Verano,False,False,False,False,False,6
8825,schaefer llc,norte,comercial,1227.0,2024-09-18,1808.12,0.22,269.94,55.0,Otoño,False,False,False,False,False,9
8826,"bautista, shea and hunter",sur,residencial,814.0,2024-03-30,917.01,0.22,179.08,23.0,Primavera,False,False,False,False,False,3
8827,rivera-wright,oeste,comercial,6748.0,2024-01-09,1184.84,0.21,1417.08,21.0,Invierno,False,False,False,False,False,1
8828,scott ltd,oeste,comercial,2794.0,2024-10-10,522.03,0.24,670.56,98.0,Otoño,False,False,False,False,False,10
8829,"martinez, whitaker and wong",oeste,comercial,6266.0,2024-01-29,1381.44,0.13,814.58,78.0,Invierno,False,False,False,False,False,1
8830,"johnson, lopez and white",centro,residencial,8263.0,2024-01-29,624.4,0.12,991.56,21.0,Invierno,False,False,False,False,False,1
8831,ellis-gutierrez,este,comercial,1587.0,2024-10-30,893.78,0.13,206.31,94.0,Otoño,False,False,False,False,False,10
8832,chapman llc,norte,residencial,6791.0,2024-02-14,516.73,0.19,1290.29,59.0,Invierno,False,False,False,False,False,2
8833,"clark, romero and parsons",sur,comercial,8850.0,2024-11-07,428.72,0.17,1504.5,47.0,Otoño,False,False,False,False,False,11
8834,"thompson, hoover and rogers",este,residencial,8576.0,2024-06-08,1291.5,0.18,1543.6799999999998,82.0,Verano,False,False,False,False,False,6
8835,harper and sons,este,comercial,6772.0,2024-06-03,1982.85,0.15,1015.8,30.0,Verano,False,False,False,False,False,6
8836,stewart-tucker,sur,comercial,4695.0,2024-01-20,635.79,0.23,1079.85,40.0,Invierno,False,False,False,False,False,1
8837,"mason, ferguson and martin",este,comercial,5575.0,2024-02-17,171.22,0.16,892.0,77.0,Invierno,False,False,False,False,False,2
8838,"mason, campbell and miller",norte,comercial,3598.0,2024-05-28,844.87,0.17,611.6600000000001,76.0,Primavera,False,False,False,False,False,5
8839,rodriguez plc,oeste,residencial,4437.0,2024-10-04,753.13,0.25,1109.25,76.0,Otoño,False,False,False,False,False,10
8840,barnes and sons,centro,residencial,4390.0,2024-05-05,1582.87,0.12,526.8,88.0,Primavera,False,False,False,False,False,5
8841,"mathis, wise and williamson",sur,residencial,7991.0,2024-06-13,706.33,0.15,1198.65,32.0,Verano,False,False,False,False,False,6
8842,"hawkins, graham and moore",sur,comercial,2857.0,2024-05-11,805.29,0.15,428.55,39.0,Primavera,False,False,False,False,False,5
8843,holt-davis,sur,comercial,3113.0,2024-04-10,477.69,0.19,591.47,10.0,Primavera,False,False,False,False,False,4
8844,orozco ltd,centro,residencial,1822.0,2024-04-16,586.14,0.16,291.52,46.0,Primavera,False,False,False,False,False,4
8845,shaw-bray,norte,comercial,1082.0,2024-09-29,1690.9,0.24,259.68,44.0,Otoño,False,False,False,False,False,9
8846,clark-tanner,este,comercial,1219.0,2024-07-26,1373.76,0.25,304.75,84.0,Verano,False,False,False,False,False,7
8847,mitchell-neal,centro,residencial,4273.0,2024-08-23,481.76,0.21,897.3299999999999,14.0,Verano,False,False,False,False,False,8
8848,downs plc,sur,comercial,4548.0,2024-09-26,475.86,0.16,727.6800000000001,35.0,Otoño,False,False,False,False,False,9
8849,diaz-zimmerman,centro,comercial,2047.0,2024-09-21,1002.36,0.21,429.87,44.0,Otoño,False,False,False,False,False,9
8850,haley-gomez,norte,comercial,6875.0,2024-01-08,238.18,0.18,1237.5,76.0,Invierno,False,False,False,False,False,1
8851,"maynard, miller and mendoza",sur,residencial,9270.0,2024-01-08,216.42,0.25,2317.5,55.0,Invierno,False,False,False,False,False,1
8852,hill-mueller,sur,comercial,6258.0,2024-08-09,130.23,0.18,1126.44,12.0,Verano,False,False,False,False,False,8
8853,graham-wilkinson,centro,comercial,1029.0,2024-03-02,1942.67,0.22,226.38,52.0,Primavera,False,False,False,False,False,3
8854,klein group,sur,comercial,7079.0,2024-10-19,1879.23,0.1,707.9000000000001,32.0,Otoño,False,False,False,False,False,10
8855,garcia-gonzalez,norte,comercial,9187.0,2024-04-28,976.66,0.13,1194.31,7.0,Primavera,False,False,False,False,False,4
8856,hayden ltd,sur,comercial,9377.0,2024-02-23,849.25,0.22,2062.94,29.0,Invierno,False,False,False,False,False,2
8857,"contreras, smith and garza",este,comercial,9932.0,2024-06-11,469.22,0.22,2185.04,62.0,Verano,False,False,False,False,False,6
8858,hernandez group,este,comercial,6569.0,2024-09-14,804.49,0.18,1182.4199999999998,68.0,Otoño,False,False,False,False,False,9
8859,rojas-norman,este,residencial,4655.0,2024-08-07,1140.79,0.22,1024.1,44.0,Verano,False,False,False,False,False,8
8860,"logan, hughes and larson",este,residencial,5148.0,2024-05-28,1791.73,0.14,720.72,32.0,Primavera,False,False,False,False,False,5
8861,roberts llc,centro,comercial,3346.0,2024-06-03,444.29,0.2,669.2,79.0,Verano,False,False,False,False,False,6
8862,higgins inc,sur,comercial,4873.0,2024-07-10,1103.6,0.15,730.9499999999999,72.0,Verano,False,False,False,False,False,7
8863,alvarez-morris,norte,comercial,3125.0,2024-03-31,660.79,0.12,375.0,22.0,Primavera,False,False,False,False,False,3
8864,pham-lewis,norte,residencial,8606.0,2024-06-11,1523.75,0.2,1721.2,19.0,Verano,False,False,False,False,False,6
8865,riggs ltd,centro,comercial,5108.0,2024-09-12,859.26,0.15,766.1999999999999,92.0,Otoño,False,False,False,False,False,9
8866,bowen inc,norte,residencial,858.0,2024-01-16,1897.68,0.22,188.76,27.0,Invierno,False,False,False,False,False,1
8867,christensen-fox,norte,residencial,6509.0,2024-04-08,1273.2,0.18,1171.62,96.0,Primavera,False,False,False,False,False,4
8868,scott ltd,sur,residencial,8082.0,2024-11-03,676.53,0.13,1050.66,98.0,Otoño,False,False,False,False,False,11
8869,hull ltd,norte,residencial,316.0,2024-08-31,1608.69,0.15,47.4,86.0,Verano,False,False,False,False,False,8
8870,"stuart, anderson and kemp",oeste,comercial,6817.0,2024-10-31,1029.08,0.25,1704.25,40.0,Otoño,False,False,False,False,False,10
8871,gonzalez inc,centro,residencial,4033.0,2024-11-08,1797.9,0.18,725.9399999999999,58.0,Otoño,False,False,False,False,False,11
8872,lane group,sur,comercial,2312.0,2024-05-27,1833.48,0.16,369.92,49.0,Primavera,False,False,False,False,False,5
8873,massey llc,este,residencial,3607.0,2024-02-17,258.43,0.24,865.68,68.0,Invierno,False,False,False,False,False,2
8874,richards and sons,este,residencial,3368.0,2024-09-28,481.27,0.13,437.84,58.0,Otoño,False,False,False,False,False,9
8875,hogan-valdez,norte,comercial,7377.0,2024-06-30,804.62,0.11,811.47,75.0,Verano,False,False,False,False,False,6
8876,garner-franklin,este,residencial,884.0,2024-06-24,1138.65,0.12,106.08,66.0,Verano,False,False,False,False,False,6
8877,santiago plc,oeste,comercial,3968.0,2024-09-13,1212.88,0.22,872.96,58.0,Otoño,False,False,False,False,False,9
8878,johnson ltd,norte,residencial,5673.0,2024-08-20,246.32,0.18,1021.14,95.0,Verano,False,False,False,False,False,8
8879,castillo-shepherd,sur,residencial,5633.0,2024-08-03,1673.48,0.14,788.6200000000001,65.0,Verano,False,False,False,False,False,8
8880,beard-young,norte,residencial,8669.0,2024-04-15,343.54,0.11,953.59,83.0,Primavera,False,False,False,False,False,4
8881,"garcia, ramirez and navarro",oeste,residencial,7191.0,2024-08-25,360.32,0.15,1078.65,35.0,Verano,False,False,False,False,False,8
8882,frazier inc,norte,comercial,7466.0,2024-04-03,1773.37,0.15,1119.9,20.0,Primavera,False,False,False,False,False,4
8883,reynolds-scott,norte,comercial,8892.0,2024-02-29,239.03,0.23,2045.16,30.0,Invierno,False,False,False,False,False,2
8884,brown llc,norte,comercial,9463.0,2024-06-10,1857.58,0.22,2081.86,24.0,Verano,False,False,False,False,False,6
8885,"johnson, schneider and jones",norte,residencial,8458.0,2024-01-29,1522.31,0.19,1607.02,30.0,Invierno,False,False,False,False,False,1
8886,taylor-brown,oeste,residencial,2306.0,2024-06-24,1342.48,0.19,438.14,45.0,Verano,False,False,False,False,False,6
8887,"hernandez, parks and harrison",sur,comercial,7979.0,2024-06-20,1855.53,0.15,1196.85,0.0,Verano,False,False,False,False,False,6
8888,miller ltd,sur,residencial,3618.0,2024-06-16,1212.62,0.14,506.52,88.0,Verano,False,False,False,False,False,6
8889,"watson, hinton and allen",sur,residencial,9333.0,2024-10-07,1780.39,0.25,2333.25,97.0,Otoño,False,False,False,False,False,10
8890,"barry, austin and sharp",centro,comercial,4070.0,2024-10-23,1278.86,0.24,976.8,19.0,Otoño,False,False,False,False,False,10
8891,"smith, mora and orr",norte,residencial,9448.0,2024-09-18,1977.71,0.15,1417.2,71.0,Otoño,False,False,False,False,False,9
8892,steele group,norte,comercial,3966.0,2024-04-10,568.43,0.25,991.5,52.0,Primavera,False,False,False,False,False,4
8893,matthews group,sur,comercial,2494.0,2024-03-25,1660.55,0.1,249.4,16.0,Primavera,False,False,False,False,False,3
8894,wallace plc,sur,comercial,3537.0,2024-09-02,688.6,0.17,601.2900000000001,28.0,Otoño,False,False,False,False,False,9
8895,henry-rodriguez,centro,comercial,8139.0,2024-08-29,1894.35,0.24,1953.36,12.0,Verano,False,False,False,False,False,8
8896,jones-mcdonald,norte,residencial,8815.0,2024-01-19,1832.15,0.14,1234.1,88.0,Invierno,False,False,False,False,False,1
